Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
000	26.753187	26.753187	56053.570203	0.0000
001	23.999997	23.999997	5502.566217	0.0000
002	21.544377	21.544377	4932.365687	0.0000
003	20.000151	20.000151	271139.248012	0.0000
004	17.829704	17.829704	76960.565442	0.0000
005	17.737687	17.737687	63230.509324	0.0000
006	17.582848	17.582848	622072.337426	0.0000
007	17.573852	17.573852	260842.048499	0.0000
008	17.552646	17.552646	122011.939562	0.0000
009	17.481628	17.481628	222817.412440	0.0000
010	17.485920	17.485920	28769.558222	0.0000
011	17.430097	17.430097	614952.645806	0.0000
012	17.453217	17.453217	22677.274593	0.0000
013	17.385635	17.385635	56550.926788	0.0000
014	17.384707	17.384707	99869.288963	0.0000
015	17.346604	17.346604	20907.555103	0.0000
016	17.371660	17.371660	12504.216381	0.0000
017	17.294527	17.294527	7302.042719	0.0000
018	17.211402	17.211402	47111.980890	0.0000
019	17.167018	17.167018	37566.025398	0.0000
020	17.171765	17.171765	1622511.097748	0.0000
021	17.084290	17.084290	2070391.819495	0.0000
022	17.075587	17.075587	106626.704124	0.0000
023	17.037000	17.037000	96426.377618	0.0000
024	16.975776	16.975776	98223.377398	0.0000
025	16.937034	16.937034	40991.984702	0.0000
026	16.849455	16.849455	95555.644586	0.0000
027	16.772415	16.772415	55751.958789	0.0000
028	16.740670	16.740670	25886.841575	0.0000
029	16.718425	16.718425	26282.506694	0.0000
030	16.633191	16.633191	9791.114398	0.0000
031	16.628805	16.628805	14068.227934	0.0000
032	16.593588	16.593588	11010.110261	0.0000
033	16.567193	16.567193	6146.092430	0.0000
034	16.565779	16.565779	111088.433597	0.0000
035	16.503911	16.503911	25235.509359	0.0000
036	16.204017	16.204017	154873.303846	0.0000
037	15.465202	15.465202	3112.684030	0.0000
038	14.189777	14.189777	217819.358186	0.0000
039	12.168758	12.168758	11794.953279	0.0000
040	11.815614	11.815614	7104.308774	0.0000
041	11.700385	11.700385	8829.670032	0.0000
042	11.647330	11.647330	157120.099723	0.0000
043	11.556415	11.556415	1503.723694	0.0000
044	11.518956	11.518956	42752.055548	0.0000
045	11.455692	11.455692	26913.373216	0.0000
046	11.434653	11.434653	3574.573285	0.0000
047	11.380224	11.380224	5598.341045	0.0000
048	11.304834	11.304834	136839.495808	0.0000
049	11.299557	11.299557	3550.101713	0.0000
050	11.243596	11.243596	3063.300089	0.0000
051	11.183818	11.183818	9685.599991	0.0000
052	11.197867	11.197867	6269.185762	0.0000
053	11.188601	11.188601	2124.670557	0.0000
054	11.165428	11.165428	55727.627842	0.0000
055	11.124426	11.124426	1576.032019	0.0000
056	11.105189	11.105189	1000.314317	0.0000
057	11.097497	11.097497	688.063687	0.0000
058	11.092933	11.092933	7750.479187	0.0000
059	11.080984	11.080984	1356.168893	0.0000
060	11.045921	11.045921	4474.372597	0.0000
061	11.067132	11.067132	498.384939	0.0000
062	11.038708	11.038708	384.889959	0.0000
063	11.035485	11.035485	182.018919	0.0000
064	11.017934	11.017934	752.991961	0.0000
065	10.988134	10.988134	177.834430	0.0000
066	11.020922	11.020922	439.029534	0.0000
067	10.984889	10.984889	496.813475	0.0000
068	10.994698	10.994698	12140.204664	0.0000
069	10.978587	10.978587	221.514605	0.0000
070	10.964974	10.964974	103.954067	0.0000
071	10.917686	10.917686	446.621736	0.0000
072	10.878199	10.878199	1824.492563	0.0000
073	10.754018	10.754018	164.054358	0.0000
074	10.537729	10.537729	152474.810721	0.0000
075	10.386929	10.386929	340.917448	0.0000
076	10.228920	10.228920	318.784484	0.0000
077	10.142487	10.142487	596.555318	0.0000
078	10.036075	10.036075	943.755965	0.0000
079	9.952994	9.952994	922.501350	0.0000
080	686.998184	11.465138	67.553305	10.0000
081	12.031296	11.158056	0.087324	10.0000
082	12.142258	11.206415	0.093584	10.0000
083	11.405187	10.846032	0.055915	10.0000
084	11.546732	10.740932	0.080580	10.0000
085	11.382584	10.823067	0.055952	10.0000
086	11.545364	10.925604	0.061976	10.0000
087	11.537181	10.863648	0.067353	10.0000
088	11.470033	10.674606	0.079543	10.0000
089	11.887384	10.524995	0.136239	10.0000
090	12.616202	10.484342	0.213186	10.0000
091	20.473942	10.556381	0.991756	10.0000
092	17.219121	11.720538	0.549858	10.0000
093	11.518961	10.553964	0.096500	10.0000
094	11.428687	10.626864	0.080182	10.0000
095	13.795523	11.049840	0.274568	10.0000
096	11.719668	10.785025	0.093464	10.0000
097	12.065754	10.326950	0.173880	10.0000
098	10.679772	10.101265	0.057851	10.0000
099	10.590596	10.022240	0.056836	10.0000
100	14.491280	10.058379	0.443290	10.0000
101	33.029077	10.394470	2.263461	10.0000
102	12.367678	10.007852	0.235983	10.0000
103	11.273294	10.221440	0.105185	10.0000
104	12.812055	9.812102	0.299995	10.0000
105	11.599040	10.073356	0.152568	10.0000
106	13.255082	10.252409	0.300267	10.0000
107	11.488020	9.871295	0.161672	10.0000
108	10.874006	10.002372	0.087163	10.0000
109	13.723843	10.525656	0.319819	10.0000
