Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
000	30.599177	27.370647	3228.529934	0.0010
001	25.760840	25.742833	18.007058	0.0010
002	23.117815	23.099963	17.852776	0.0010
003	22.834062	22.821746	12.316626	0.0010
004	22.429717	22.409375	20.342166	0.0010
005	21.918895	21.891424	27.470321	0.0010
006	20.191648	20.171958	19.689755	0.0010
007	17.882500	17.856432	26.068049	0.0010
008	17.675208	17.652609	22.598993	0.0010
009	17.668516	17.645059	23.457011	0.0010
010	17.474595	17.454936	19.658866	0.0010
011	17.507467	17.488085	19.381917	0.0010
012	17.463978	17.445913	18.065516	0.0010
013	17.411155	17.395197	15.958299	0.0010
014	17.403179	17.385340	17.839529	0.0010
015	17.378222	17.361626	16.596120	0.0010
016	17.380690	17.366515	14.175077	0.0010
017	17.361842	17.346242	15.600651	0.0010
018	17.221218	17.209302	11.915670	0.0010
019	17.265033	17.253806	11.227157	0.0010
020	17.245154	17.234873	10.280466	0.0010
021	17.169611	17.158872	10.739212	0.0010
022	17.101744	17.091857	9.887459	0.0010
023	16.998332	16.988883	9.448697	0.0010
024	16.999409	16.991227	8.182134	0.0010
025	16.858075	16.849777	8.297854	0.0010
026	16.845861	16.836666	9.194480	0.0010
027	16.777830	16.770647	7.182567	0.0010
028	16.533666	16.523967	9.698084	0.0010
029	16.412144	16.402671	9.472252	0.0010
030	16.212442	16.202101	10.340746	0.0010
031	15.624930	15.599417	25.513578	0.0010
032	13.073368	13.042066	31.301847	0.0010
033	12.308146	12.234589	73.556627	0.0010
034	11.912251	11.894791	17.459195	0.0010
035	11.834263	11.814397	19.866587	0.0010
036	11.935131	11.914467	20.664020	0.0010
037	11.877634	11.757062	120.571841	0.0010
038	11.699312	11.683325	15.987195	0.0010
039	11.637235	11.603692	33.542992	0.0010
040	11.579343	11.564653	14.689730	0.0010
041	11.520026	11.509787	10.239194	0.0010
042	11.434614	11.427880	6.734010	0.0010
043	11.439004	11.424787	14.216948	0.0010
044	11.575107	11.553618	21.489496	0.0010
045	11.405296	11.392075	13.221044	0.0010
046	11.393600	11.364413	29.186994	0.0010
047	11.358403	11.329481	28.922523	0.0010
048	11.362890	11.350091	12.798436	0.0010
049	11.283852	11.269794	14.058568	0.0010
050	11.325169	11.315494	9.675654	0.0010
051	81.136129	11.429962	69706.166610	0.0010
052	11.302663	11.238797	63.865810	0.0010
053	11.232584	11.184322	48.262075	0.0010
054	11.142962	11.135406	7.556057	0.0010
055	11.026802	11.017526	9.276230	0.0010
056	10.892053	10.874630	17.422874	0.0010
057	11.119370	10.792273	327.097068	0.0010
058	10.724527	10.695836	28.691330	0.0010
059	10.557464	10.533393	24.070546	0.0010
060	10.479539	10.429499	50.039492	0.0010
061	10.408175	10.363298	44.877154	0.0010
062	10.148677	10.078373	70.303828	0.0010
063	9.937653	9.928473	9.180050	0.0010
064	9.868884	9.851875	17.008931	0.0010
065	9.803528	9.775267	28.260553	0.0010
066	9.659952	9.622950	37.001668	0.0010
067	9.542655	9.489490	53.165270	0.0010
068	9.330667	9.317438	13.228937	0.0010
069	9.387639	9.289705	97.934164	0.0010
070	9.216406	9.195295	21.111184	0.0010
071	9.869887	9.211486	658.401462	0.0010
072	9.069728	9.061662	8.065522	0.0010
073	8.960314	8.937888	22.425755	0.0010
074	8.915363	8.877270	38.093149	0.0010
075	8.908836	8.874056	34.780745	0.0010
076	8.784055	8.770362	13.692040	0.0010
077	8.712587	8.705071	7.515381	0.0010
078	8.798015	8.771865	26.149857	0.0010
079	8.700299	8.686129	14.169539	0.0010
080	8.638053	8.615326	22.726150	0.0010
081	8.570793	8.559295	11.498010	0.0010
082	8.571838	8.562146	9.691606	0.0010
083	8.408071	8.400227	7.844342	0.0010
084	8.478250	8.435295	42.955095	0.0010
085	8.454970	8.444279	10.691064	0.0010
086	8.317294	8.307647	9.646776	0.0010
087	8.330118	8.318654	11.463647	0.0010
088	8.616892	8.352884	264.007936	0.0010
089	8.426385	8.390659	35.726411	0.0010
090	8.206622	8.163946	42.675945	0.0010
091	8.100771	8.080619	20.152775	0.0010
092	8.173974	8.110522	63.452670	0.0010
093	8.190946	8.026661	164.285612	0.0010
094	8.158242	8.031265	126.976566	0.0010
095	7.952512	7.937384	15.128061	0.0010
096	8.084834	7.953837	130.997408	0.0010
097	7.984820	7.918806	66.013525	0.0010
098	7.842732	7.830700	12.032258	0.0010
099	7.827468	7.798712	28.755711	0.0010
100	8.001622	7.934457	67.164944	0.0010
101	7.839776	7.797221	42.555028	0.0010
102	9.473636	7.731791	1741.844522	0.0010
103	7.897825	7.764678	133.147531	0.0010
104	7.756669	7.727380	29.289443	0.0010
105	7.796105	7.762174	33.930995	0.0010
106	7.616497	7.600949	15.548139	0.0010
107	7.623842	7.600212	23.629789	0.0010
108	7.656434	7.634237	22.196849	0.0010
109	7.635875	7.622758	13.117715	0.0010
110	7.583902	7.557507	26.395618	0.0010
111	7.657145	7.609087	48.058084	0.0010
112	7.657372	7.558389	98.982494	0.0010
113	7.454129	7.443619	10.509383	0.0010
114	7.751773	7.491966	259.807167	0.0010
