Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
000	26.309108	26.309108	19490.734547	0.0000
001	23.306292	23.306292	47338.445838	0.0000
002	20.463099	20.463099	183173.308988	0.0000
003	18.155781	18.155781	306577.044199	0.0000
004	17.870520	17.870520	1411710.488775	0.0000
005	17.794966	17.794966	594477.754884	0.0000
006	17.790651	17.790651	27026.220879	0.0000
007	17.701145	17.701145	294342.727722	0.0000
008	17.678621	17.678621	6681271.814345	0.0000
009	17.538514	17.538514	178528.519731	0.0000
010	17.478745	17.478745	219459.486472	0.0000
011	17.409538	17.409538	614489.027472	0.0000
012	17.400407	17.400407	20721.134915	0.0000
013	17.332574	17.332574	476964.357564	0.0000
014	17.336073	17.336073	131927.140615	0.0000
015	17.320528	17.320528	102960.082014	0.0000
016	17.282518	17.282518	159972.603742	0.0000
017	17.272085	17.272085	43448.385562	0.0000
018	17.245986	17.245986	18851.868253	0.0000
019	17.151113	17.151113	55882.719931	0.0000
020	17.075191	17.075191	42640.796579	0.0000
021	16.843591	16.843591	18455.718507	0.0000
022	16.246083	16.246083	120464.974526	0.0000
023	14.160213	14.160213	1918033.769044	0.0000
024	12.551017	12.551017	5059.028173	0.0000
025	12.267957	12.267957	1889.883898	0.0000
026	12.046183	12.046183	12440.924308	0.0000
027	11.993586	11.993586	21471.279827	0.0000
028	11.884005	11.884005	4243.723965	0.0000
029	11.859763	11.859763	1812.817285	0.0000
030	11.793797	11.793797	6525.365050	0.0000
031	11.743586	11.743586	15818.771428	0.0000
032	11.623022	11.623022	37586.832661	0.0000
033	11.561534	11.561534	25313.294407	0.0000
034	11.476078	11.476078	16474.643163	0.0000
035	11.456167	11.456167	1717.981141	0.0000
036	11.429046	11.429046	3209.163389	0.0000
037	11.407990	11.407990	8912.152098	0.0000
038	11.363677	11.363677	11106.517641	0.0000
039	11.328383	11.328383	7560.607835	0.0000
040	11.313387	11.313387	3937.419405	0.0000
041	11.282780	11.282780	1728.669621	0.0000
042	11.259710	11.259710	3028.677281	0.0000
043	11.255510	11.255510	52335.619826	0.0000
044	11.234171	11.234171	4680.434353	0.0000
045	11.188935	11.188935	1243.917736	0.0000
046	11.162687	11.162687	1293.544053	0.0000
047	11.177231	11.177231	6717.471928	0.0000
048	11.109559	11.109559	1051.986133	0.0000
049	11.115474	11.115474	18569.962738	0.0000
050	11.112723	11.112723	1504.600706	0.0000
051	11.120900	11.120900	814.726019	0.0000
052	11.078987	11.078987	753.161831	0.0000
053	11.078165	11.078165	19901.737649	0.0000
054	11.083117	11.083117	22463.544715	0.0000
055	11.050065	11.050065	4847.547879	0.0000
056	10.998246	10.998246	608.338754	0.0000
057	10.858129	10.858129	1409.636491	0.0000
058	10.627925	10.627925	938.194382	0.0000
059	10.584051	10.584051	1100.410053	0.0000
060	10.440444	10.440444	1097.576608	0.0000
061	10.344761	10.344761	3329.380540	0.0000
062	10.256067	10.256067	3597.023898	0.0000
063	10.121886	10.121886	1051.176268	0.0000
064	10.027483	10.027483	299.968642	0.0000
065	9.905026	9.905026	403.900119	0.0000
066	9.788467	9.788467	42670.934398	0.0000
067	9.725981	9.725981	4744.229184	0.0000
068	9.631084	9.631084	505960.577881	0.0000
069	9.578392	9.578392	90629.163360	0.0000
070	9.495730	9.495730	1487.000085	0.0000
071	9.462737	9.462737	37961.129795	0.0000
072	9.431986	9.431986	927.642640	0.0000
073	9.331531	9.331531	836.679555	0.0000
074	9.263714	9.263714	3942.155610	0.0000
075	9.190065	9.190065	572.272578	0.0000
076	9.127754	9.127754	1256.428907	0.0000
077	9.083902	9.083902	396.373568	0.0000
