Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
050	0.633427	0.633427	152191.231712	0.0000
051	0.632371	0.632371	382589.110047	0.0000
052	0.629519	0.629519	82346.330008	0.0000
053	0.629571	0.629571	1008172.522165	0.0000
054	0.630482	0.630482	89901.799287	0.0000
055	0.630653	0.630653	223749.439411	0.0000
056	0.630074	0.630074	97438.395606	0.0000
057	0.626871	0.626871	88387.129509	0.0000
058	0.627136	0.627136	831318.724283	0.0000
059	0.625840	0.625840	311513.747463	0.0000
060	0.628413	0.628413	107876.217534	0.0000
061	0.621055	0.621055	180611.308769	0.0000
062	0.622335	0.622335	121699.920965	0.0000
063	0.619717	0.619717	151379.914545	0.0000
064	0.617406	0.617406	150457.590087	0.0000
065	0.614535	0.614535	273204.949602	0.0000
066	0.616508	0.616508	336046.285894	0.0000
067	0.617642	0.617642	330707.594647	0.0000
068	0.621398	0.621398	1346943.099647	0.0000
069	0.614396	0.614396	507650.359995	0.0000
070	0.617535	0.617535	574136.872220	0.0000
071	0.620056	0.620056	1795228.922453	0.0000
072	0.615975	0.615975	3012982.179236	0.0000
073	0.616233	0.616233	1075009.373820	0.0000
074	0.612301	0.612301	2871420.450050	0.0000
075	0.613897	0.613897	5368811.427293	0.0000
076	0.611969	0.611969	3528462.774434	0.0000
077	0.610482	0.610482	2716809.302821	0.0000
078	0.612818	0.612818	2051204.513148	0.0000
079	0.609499	0.609499	1957920.654134	0.0000
080	252.979152	0.738292	252240.860504	0.0010
081	269.494070	0.751896	36843.685109	0.0073
082	0.745176	0.721076	1.773595	0.0136
083	0.743622	0.716268	1.375769	0.0199
084	0.746751	0.716806	1.143990	0.0262
085	0.749120	0.716579	1.002174	0.0325
086	0.748915	0.714841	0.879006	0.0388
087	3.572029	0.717892	63.342460	0.0451
088	4.090186	0.786267	64.337486	0.0514
089	0.798875	0.763513	0.613426	0.0576
090	0.780853	0.742428	0.600944	0.0639
091	0.772800	0.734528	0.544921	0.0702
092	0.772735	0.729886	0.559892	0.0765
093	0.766020	0.726023	0.482910	0.0828
094	0.762452	0.721095	0.464070	0.0891
095	0.761921	0.720370	0.435486	0.0954
096	0.760194	0.717366	0.421094	0.1017
097	0.758005	0.715302	0.395401	0.1080
098	0.760566	0.717948	0.372883	0.1143
099	0.767000	0.718147	0.405125	0.1206
100	0.759116	0.714386	0.352528	0.1269
101	0.764975	0.720886	0.331057	0.1332
102	0.756973	0.711658	0.324908	0.1395
103	0.754933	0.709868	0.309162	0.1458
104	0.756586	0.710670	0.301963	0.1521
105	0.764692	0.717152	0.300215	0.1584
106	0.760439	0.713380	0.285816	0.1646
107	0.760092	0.712504	0.278385	0.1709
108	0.756481	0.708338	0.271634	0.1772
109	0.757673	0.708704	0.266821	0.1835
110	0.762920	0.713234	0.261750	0.1898
111	0.761599	0.711828	0.253782	0.1961
112	0.767476	0.716919	0.249772	0.2024
113	0.771436	0.720729	0.242959	0.2087
114	0.769523	0.718015	0.239569	0.2150
115	0.770130	0.718997	0.231061	0.2213
116	0.765922	0.714203	0.227246	0.2276
117	0.768233	0.714351	0.230381	0.2339
118	0.769957	0.715357	0.227334	0.2402
119	0.769095	0.715801	0.216229	0.2465
120	0.769234	0.715649	0.211994	0.2528
121	0.776542	0.722744	0.207668	0.2591
122	0.777989	0.724158	0.202866	0.2654
123	0.778969	0.723909	0.202692	0.2716
124	0.779573	0.724051	0.199765	0.2779
125	0.778610	0.723439	0.194103	0.2842
126	0.779674	0.722729	0.196005	0.2905
127	0.781087	0.724418	0.190919	0.2968
128	0.789111	0.730035	0.194895	0.3031
129	0.786216	0.728409	0.186831	0.3094
130	0.784622	0.727839	0.179861	0.3157
131	0.784313	0.726861	0.178421	0.3220
132	0.784011	0.726538	0.175068	0.3283
133	0.790630	0.733060	0.172061	0.3346
134	0.790392	0.732670	0.169330	0.3409
135	0.795133	0.736523	0.168819	0.3472
136	0.790280	0.732458	0.163582	0.3535
137	0.805234	0.737238	0.189002	0.3598
138	0.797184	0.735924	0.167351	0.3661
139	0.794110	0.734880	0.159070	0.3724
140	0.807436	0.747832	0.157411	0.3786
141	0.804817	0.745646	0.153715	0.3849
142	0.799381	0.739508	0.153034	0.3912
143	0.801453	0.741010	0.152047	0.3975
144	0.808059	0.746667	0.152025	0.4038
145	0.809160	0.747820	0.149568	0.4101
146	0.806162	0.745080	0.146687	0.4164
147	0.807031	0.746415	0.143398	0.4227
148	0.811060	0.750946	0.140127	0.4290
149	0.812905	0.753025	0.137563	0.4353
150	0.811194	0.749687	0.139286	0.4416
151	0.808211	0.748096	0.134221	0.4479
152	0.811990	0.750561	0.135253	0.4542
153	0.817576	0.755591	0.134612	0.4605
154	0.814187	0.751953	0.133331	0.4668
155	0.812134	0.751229	0.128747	0.4731
156	0.812041	0.750583	0.128210	0.4794
157	0.813023	0.751870	0.125921	0.4856
158	0.813518	0.750935	0.127215	0.4919
159	0.814604	0.752576	0.124496	0.4982
160	0.818282	0.755382	0.124670	0.5045
161	0.823237	0.759357	0.125053	0.5108
162	0.815752	0.753137	0.121085	0.5171
163	0.826227	0.764625	0.117693	0.5234
164	0.820289	0.757982	0.117625	0.5297
165	0.818372	0.756052	0.116268	0.5360
166	0.816453	0.753463	0.116154	0.5423
167	0.817773	0.754408	0.115505	0.5486
168	0.825094	0.759587	0.118056	0.5549
169	0.823185	0.758810	0.114715	0.5612
170	0.820535	0.758352	0.109578	0.5675
171	0.822584	0.760616	0.108002	0.5738
172	0.824033	0.760585	0.109382	0.5801
173	0.821552	0.758117	0.108187	0.5864
174	0.820613	0.756733	0.107787	0.5926
175	0.823344	0.760367	0.105147	0.5989
176	0.826695	0.762782	0.105600	0.6052
177	0.821845	0.758366	0.103804	0.6115
178	0.829735	0.765889	0.103341	0.6178
179	0.838525	0.771775	0.106952	0.6241
180	0.828968	0.764893	0.101641	0.6304
181	0.825487	0.759972	0.102897	0.6367
182	0.839333	0.773361	0.102599	0.6430
183	0.833660	0.766212	0.103879	0.6493
184	0.826151	0.760714	0.099815	0.6556
185	0.824886	0.760331	0.097533	0.6619
186	0.828304	0.763165	0.097488	0.6682
187	0.834049	0.766802	0.099704	0.6745
188	0.829518	0.764617	0.095335	0.6808
189	0.828560	0.762879	0.095598	0.6871
190	0.833130	0.765283	0.097854	0.6934
191	0.837785	0.771921	0.094139	0.6996
192	0.836139	0.769812	0.093955	0.7059
193	0.834716	0.767974	0.093707	0.7122
194	0.838421	0.771015	0.093810	0.7185
195	0.832650	0.767030	0.090533	0.7248
196	0.833907	0.768536	0.089412	0.7311
197	0.832666	0.766683	0.089479	0.7374
198	0.834307	0.767658	0.089618	0.7437
199	0.834552	0.766573	0.090638	0.7500
