Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
102	1.143571	1.034122	0.010945	10.0000
103	1.130814	1.033721	0.009709	10.0000
104	1.127867	1.025743	0.010212	10.0000
105	1.138470	1.028078	0.011039	10.0000
106	1.147773	1.023060	0.012471	10.0000
107	1.138280	1.035800	0.010248	10.0000
108	1.132111	1.028161	0.010395	10.0000
109	1.128320	1.023123	0.010520	10.0000
110	1.137227	1.028652	0.010857	10.0000
111	1.156607	1.042250	0.011436	10.0000
112	1.142515	1.029454	0.011306	10.0000
113	1.136746	1.034184	0.010256	10.0000
114	1.135328	1.032893	0.010243	10.0000
115	1.131567	1.033381	0.009819	10.0000
116	1.126928	1.025212	0.010172	10.0000
117	1.126619	1.026726	0.009989	10.0000
118	1.131558	1.027379	0.010418	10.0000
119	1.126663	1.028058	0.009861	10.0000
120	1.119444	1.023091	0.009635	10.0000
121	1.114945	1.022393	0.009255	10.0000
122	1.116750	1.021465	0.009528	10.0000
123	1.109928	1.022094	0.008783	10.0000
124	1.111314	1.022083	0.008923	10.0000
125	1.113302	1.019506	0.009380	10.0000
126	1.131094	1.016281	0.011481	10.0000
127	1.117222	1.022496	0.009473	10.0000
128	1.110218	1.015604	0.009461	10.0000
129	1.105231	1.017801	0.008743	10.0000
130	1.104069	1.016570	0.008750	10.0000
131	1.110167	1.017154	0.009301	10.0000
132	1.105748	1.013546	0.009220	10.0000
133	1.109069	1.013402	0.009567	10.0000
134	1.108072	1.011386	0.009669	10.0000
135	1.108086	1.017949	0.009014	10.0000
136	1.104421	1.010136	0.009429	10.0000
137	1.109438	1.007363	0.010208	10.0000
138	1.111612	1.009808	0.010180	10.0000
139	1.107435	1.013847	0.009359	10.0000
140	1.108665	1.012097	0.009657	10.0000
141	1.110483	1.012153	0.009833	10.0000
142	1.122932	1.011695	0.011124	10.0000
143	1.130041	1.013291	0.011675	10.0000
144	1.168651	1.009385	0.015927	10.0000
145	1.136476	1.013141	0.012333	10.0000
146	1.115372	1.015587	0.009978	10.0000
147	1.114174	1.014858	0.009932	10.0000
148	1.115534	1.009972	0.010556	10.0000
149	1.127542	1.027345	0.010020	10.0000
150	1.124161	1.008943	0.011522	10.0000
151	1.120620	1.013099	0.010752	10.0000
152	1.120510	1.011168	0.010934	10.0000
153	1.120588	1.010068	0.011052	10.0000
154	1.124511	1.009196	0.011531	10.0000
155	1.120048	1.012455	0.010759	10.0000
156	1.114906	1.013248	0.010166	10.0000
157	1.113391	1.013021	0.010037	10.0000
158	1.117289	1.003752	0.011354	10.0000
159	1.110291	1.008568	0.010172	10.0000
160	1.108876	1.011429	0.009745	10.0000
161	1.109331	1.014421	0.009491	10.0000
162	1.124972	1.005699	0.011927	10.0000
163	1.122869	1.017909	0.010496	10.0000
164	1.117012	1.011698	0.010531	10.0000
165	1.152773	1.022894	0.012988	10.0000
166	1.109622	1.012203	0.009742	10.0000
167	1.099457	1.010756	0.008870	10.0000
168	1.134632	1.006879	0.012775	10.0000
169	1.129247	1.015104	0.011414	10.0000
170	1.108723	1.011374	0.009735	10.0000
171	1.106731	1.008375	0.009836	10.0000
172	1.106146	1.012239	0.009391	10.0000
173	1.105814	1.007976	0.009784	10.0000
174	1.104152	1.012728	0.009142	10.0000
175	1.110471	1.010355	0.010012	10.0000
176	1.110364	1.006854	0.010351	10.0000
177	1.103694	1.008569	0.009513	10.0000
178	1.101070	1.006071	0.009500	10.0000
179	1.105057	1.010082	0.009498	10.0000
180	1.107895	1.015403	0.009249	10.0000
181	1.106754	1.009883	0.009687	10.0000
182	1.109507	1.008281	0.010123	10.0000
183	1.111500	1.007140	0.010436	10.0000
184	1.110770	1.012762	0.009801	10.0000
185	1.112379	1.002661	0.010972	10.0000
186	1.110614	1.014330	0.009628	10.0000
187	1.112561	1.004417	0.010814	10.0000
188	1.108928	1.014183	0.009475	10.0000
189	1.111004	1.009711	0.010129	10.0000
190	1.111697	1.011321	0.010038	10.0000
191	1.113524	1.006901	0.010662	10.0000
192	1.122093	1.016543	0.010555	10.0000
193	1.121823	1.005610	0.011621	10.0000
194	1.108163	1.007547	0.010062	10.0000
195	1.108187	1.009995	0.009819	10.0000
196	1.107138	1.006689	0.010045	10.0000
197	1.125043	1.012460	0.011258	10.0000
198	1.105309	1.007411	0.009790	10.0000
199	1.102715	1.005825	0.009689	10.0000
