Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
000	0.705099	0.705099	171909.348227	0.0000
001	0.694502	0.694502	4153777.865386	0.0000
002	0.689360	0.689360	6235666.315456	0.0000
003	0.687962	0.687962	25309.287543	0.0000
004	0.686038	0.686038	9394.623715	0.0000
005	0.684127	0.684127	7429.340734	0.0000
006	0.682601	0.682601	3739.307343	0.0000
007	0.680077	0.680077	7780.519285	0.0000
008	0.678026	0.678026	4123.585025	0.0000
009	0.676864	0.676864	22616.155965	0.0000
010	0.676245	0.676245	16549.450917	0.0000
011	0.674232	0.674232	19250.652699	0.0000
012	0.673266	0.673266	20207.878944	0.0000
013	0.671791	0.671791	14049.473680	0.0000
014	0.671184	0.671184	13359.884905	0.0000
015	0.669760	0.669760	22441.503085	0.0000
016	0.670817	0.670817	54988.629739	0.0000
017	0.669981	0.669981	17793.855002	0.0000
018	0.668396	0.668396	44146.343840	0.0000
019	0.668609	0.668609	34824.291723	0.0000
020	0.668039	0.668039	152805.199125	0.0000
021	0.666133	0.666133	158167.859801	0.0000
022	0.666853	0.666853	35026.388005	0.0000
023	0.666731	0.666731	75491.858230	0.0000
024	0.665959	0.665959	189880.372822	0.0000
025	0.666326	0.666326	237971.994412	0.0000
026	0.663967	0.663967	102525.949115	0.0000
027	0.662927	0.662927	99773.727278	0.0000
028	0.664571	0.664571	101146.740110	0.0000
029	0.662778	0.662778	109401.203751	0.0000
030	0.660924	0.660924	1893422.345975	0.0000
031	0.663018	0.663018	283896.983910	0.0000
032	0.661498	0.661498	84414.948386	0.0000
033	0.658970	0.658970	4451667.797889	0.0000
034	0.658655	0.658655	1190889.896131	0.0000
035	0.660421	0.660421	142216.359584	0.0000
036	0.657406	0.657406	831238.910488	0.0000
037	0.656749	0.656749	168889.106025	0.0000
038	0.653856	0.653856	842930.865604	0.0000
039	0.652587	0.652587	3392702.367456	0.0000
040	0.654790	0.654790	1056332.264397	0.0000
041	0.650383	0.650383	2620909.507204	0.0000
042	0.653645	0.653645	3529773.674942	0.0000
043	0.652503	0.652503	8091808.360116	0.0000
044	0.651901	0.651901	5694451.952836	0.0000
045	0.653819	0.653819	4674666.464623	0.0000
046	0.650065	0.650065	6178935.060469	0.0000
047	0.648205	0.648205	2447345.420607	0.0000
048	0.646294	0.646294	3042501.235323	0.0000
049	0.650380	0.650380	10524884.915265	0.0000
050	0.645857	0.645857	5181765.132567	0.0000
051	0.643710	0.643710	7149690.179936	0.0000
052	0.643655	0.643655	4690552.683243	0.0000
053	0.649730	0.649730	2083742.130993	0.0000
054	0.646345	0.646345	8032716.822353	0.0000
055	0.642412	0.642412	3602957.620000	0.0000
056	0.637596	0.637596	5970764.487581	0.0000
057	0.641734	0.641734	8228391.530574	0.0000
058	0.646225	0.646225	7925701.504775	0.0000
059	0.645507	0.645507	3051580.474610	0.0000
060	0.639082	0.639082	4374499.113374	0.0000
061	0.635043	0.635043	3119885.081570	0.0000
062	0.633448	0.633448	5476038.961198	0.0000
063	0.634324	0.634324	4408846.795865	0.0000
064	0.633856	0.633856	1924029.464291	0.0000
065	0.629661	0.629661	1833311.845025	0.0000
066	0.636635	0.636635	1762796.822725	0.0000
067	0.631245	0.631245	1589099.085989	0.0000
068	0.627805	0.627805	2774134.863327	0.0000
069	0.626651	0.626651	2052447.352784	0.0000
070	0.631154	0.631154	2158774.735608	0.0000
071	0.629565	0.629565	2311828.888812	0.0000
072	0.628009	0.628009	1249651.277794	0.0000
073	0.622978	0.622978	858185.956521	0.0000
074	0.620739	0.620739	678988.070535	0.0000
075	0.624499	0.624499	1005875.877079	0.0000
076	0.622244	0.622244	660396.910751	0.0000
077	0.620201	0.620201	718719.395128	0.0000
078	0.618933	0.618933	691294.870943	0.0000
079	0.619103	0.619103	900542.998045	0.0000
080	2269.306772	0.767431	226853.934079	0.0100
081	0.746897	0.726169	2.072753	0.0100
082	0.723763	0.704924	1.883924	0.0100
083	0.714523	0.695603	1.891972	0.0100
084	0.709183	0.690048	1.913419	0.0100
085	0.703122	0.683847	1.927493	0.0100
086	0.696268	0.677431	1.883651	0.0100
087	0.689174	0.670666	1.850836	0.0100
