Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
178	0.584803	0.584803	4182956.564928	0.0000
179	0.578155	0.578155	4290118.245605	0.0000
180	0.585412	0.585412	4441802.877521	0.0000
181	0.589250	0.589250	3891027.823391	0.0000
182	0.589698	0.589698	2793703.382722	0.0000
183	0.583734	0.583734	5353076.323854	0.0000
184	0.580218	0.580218	5155496.711210	0.0000
185	0.580962	0.580962	10431886.000188	0.0000
186	0.578068	0.578068	6259749.972446	0.0000
187	0.585431	0.585431	3679117.362005	0.0000
188	0.581806	0.581806	14640419.635294	0.0000
189	0.578293	0.578293	3089948.545935	0.0000
190	0.590505	0.590505	6418088.367476	0.0000
191	0.588979	0.588979	3706749.550367	0.0000
192	0.584153	0.584153	3708243.082701	0.0000
193	0.579393	0.579393	4803046.313388	0.0000
194	0.578467	0.578467	10518093.328601	0.0000
195	0.580200	0.580200	5660685.350877	0.0000
196	0.577981	0.577981	3887325.337046	0.0000
197	0.586685	0.586685	3038127.267219	0.0000
198	0.587872	0.587872	2407001.004658	0.0000
199	0.589061	0.589061	6988025.104343	0.0000
