Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
000	462.338329	0.712581	4616.257476	0.1000
001	24.475536	0.717333	237.582023	0.1000
002	1.856221	0.766970	10.892510	0.1000
003	0.929980	0.910998	0.189821	0.1000
004	0.874878	0.788933	0.859457	0.1000
005	0.855953	0.810881	0.450712	0.1000
006	0.853494	0.824454	0.290398	0.1000
007	0.847572	0.794928	0.526435	0.1000
008	0.845812	0.798075	0.477374	0.1000
009	0.845178	0.810235	0.349430	0.1000
010	0.843872	0.802479	0.413924	0.1000
011	0.843833	0.797190	0.466436	0.1000
012	0.843490	0.802388	0.411018	0.1000
013	0.843448	0.803205	0.402421	0.1000
014	0.843342	0.799577	0.437657	0.1000
015	0.843235	0.801038	0.421976	0.1000
016	0.843180	0.801641	0.415390	0.1000
017	0.843120	0.800033	0.430871	0.1000
018	0.843051	0.800922	0.421288	0.1000
019	0.842994	0.801170	0.418233	0.1000
020	0.842934	0.800306	0.426279	0.1000
021	0.842872	0.800806	0.420660	0.1000
022	0.842804	0.800605	0.421988	0.1000
023	0.842738	0.800330	0.424079	0.1000
024	0.842676	0.800391	0.422851	0.1000
025	0.842604	0.800231	0.423734	0.1000
026	0.842535	0.800411	0.421241	0.1000
027	0.842464	0.800121	0.423434	0.1000
028	0.842392	0.800111	0.422807	0.1000
029	0.842308	0.800174	0.421339	0.1000
030	0.842224	0.799849	0.423760	0.1000
031	0.842140	0.799919	0.422208	0.1000
032	0.842060	0.800038	0.420211	0.1000
033	0.841962	0.799762	0.422000	0.1000
034	0.841854	0.799746	0.421074	0.1000
035	0.841753	0.799699	0.420547	0.1000
036	0.841644	0.799580	0.420645	0.1000
037	0.841527	0.799634	0.418922	0.1000
038	0.841399	0.799365	0.420342	0.1000
039	0.841287	0.799384	0.419033	0.1000
040	0.841157	0.799448	0.417089	0.1000
041	0.841028	0.799318	0.417098	0.1000
042	0.840886	0.798989	0.418978	0.1000
043	0.840744	0.799220	0.415245	0.1000
044	0.840608	0.799052	0.415563	0.1000
045	0.840492	0.798969	0.415225	0.1000
046	0.840383	0.798948	0.414347	0.1000
047	0.840277	0.798779	0.414975	0.1000
048	0.840191	0.798982	0.412088	0.1000
049	0.840111	0.798645	0.414659	0.1000
050	0.840032	0.798942	0.410900	0.1000
051	0.839966	0.798502	0.414636	0.1000
052	0.839908	0.798838	0.410701	0.1000
053	0.839839	0.798662	0.411770	0.1000
054	0.839775	0.798557	0.412178	0.1000
055	0.839698	0.798396	0.413021	0.1000
056	0.839627	0.798332	0.412948	0.1000
057	0.839529	0.798231	0.412983	0.1000
058	0.839417	0.797930	0.414873	0.1000
059	0.839282	0.798130	0.411524	0.1000
060	0.839024	0.797269	0.417544	0.1000
