Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
000	0.707127	0.707127	1882949.653590	0.0000
001	0.700856	0.700856	36086.353712	0.0000
002	0.691302	0.691302	1278605.560084	0.0000
003	0.689032	0.689032	125961.672515	0.0000
004	0.688148	0.688148	89387.727376	0.0000
005	0.687421	0.687421	60880.840470	0.0000
006	0.685474	0.685474	38845.858140	0.0000
007	0.682691	0.682691	6040.155964	0.0000
008	0.679793	0.679793	2488.876490	0.0000
009	0.678454	0.678454	38213.898417	0.0000
010	0.677051	0.677051	56015.825107	0.0000
011	0.675312	0.675312	24491.282116	0.0000
012	0.674294	0.674294	15114.631581	0.0000
013	0.672270	0.672270	19187.784114	0.0000
014	0.671953	0.671953	22490.312538	0.0000
015	0.671533	0.671533	5169643.330639	0.0000
016	0.669759	0.669759	77488.320761	0.0000
017	0.669221	0.669221	39613.156108	0.0000
018	0.668598	0.668598	97805.014763	0.0000
019	0.668709	0.668709	48763.902249	0.0000
020	0.668073	0.668073	66994.849183	0.0000
021	0.666635	0.666635	665286.909539	0.0000
022	0.665319	0.665319	117112.227119	0.0000
023	0.664633	0.664633	3329018.184199	0.0000
024	0.663927	0.663927	4198502.652868	0.0000
025	0.664134	0.664134	1359536.299840	0.0000
026	0.662009	0.662009	3615797.948568	0.0000
027	0.660998	0.660998	2513254.059135	0.0000
028	0.659648	0.659648	1970231.987253	0.0000
029	0.658630	0.658630	1108569.827756	0.0000
030	0.657337	0.657337	1644355.337864	0.0000
031	0.657666	0.657666	2524135.903332	0.0000
032	0.655162	0.655162	3396692.885059	0.0000
033	0.653864	0.653864	2413061.633900	0.0000
034	0.654361	0.654361	7909137.276138	0.0000
035	0.651790	0.651790	9010392.522909	0.0000
036	0.650201	0.650201	6889617.995078	0.0000
037	0.652496	0.652496	10513127.534166	0.0000
038	0.651507	0.651507	7894312.921546	0.0000
039	0.646806	0.646806	5373270.731409	0.0000
040	0.647110	0.647110	2557668.471635	0.0000
041	0.640729	0.640729	1998602.176497	0.0000
042	0.638696	0.638696	1155342.526752	0.0000
043	0.638139	0.638139	3121335.309843	0.0000
044	0.633098	0.633098	1491576.921858	0.0000
045	0.632547	0.632547	1323564.838981	0.0000
046	0.633634	0.633634	1950122.896282	0.0000
047	0.633561	0.633561	1294986.080980	0.0000
048	0.641096	0.641096	1609802.723510	0.0000
049	0.637839	0.637839	2713145.740554	0.0000
050	0.632158	0.632158	1076717.260567	0.0000
051	0.625659	0.625659	1270885.092840	0.0000
052	0.631167	0.631167	1740193.153409	0.0000
053	0.629317	0.629317	1555157.349073	0.0000
054	0.631675	0.631675	1200120.312915	0.0000
055	0.628001	0.628001	1222639.761532	0.0000
056	0.620327	0.620327	1223470.005075	0.0000
057	0.622540	0.622540	1466166.607556	0.0000
058	0.620348	0.620348	991537.214342	0.0000
059	0.631043	0.631043	1025221.066621	0.0000
060	0.624536	0.624536	1481586.314333	0.0000
061	0.620518	0.620518	1313637.632712	0.0000
062	0.620602	0.620602	1854906.520246	0.0000
063	0.623982	0.623982	1574549.789526	0.0000
064	0.622934	0.622934	2069178.794784	0.0000
065	0.620261	0.620261	1784344.637914	0.0000
066	0.623909	0.623909	2136512.643764	0.0000
067	0.615368	0.615368	1551424.306491	0.0000
068	0.613545	0.613545	2414173.752608	0.0000
069	0.612668	0.612668	2468056.692243	0.0000
070	0.615927	0.615927	2552605.083585	0.0000
071	0.625625	0.625625	2429202.577476	0.0000
072	0.622324	0.622324	1494678.637763	0.0000
073	0.619844	0.619844	2154321.021202	0.0000
074	0.614783	0.614783	2477031.546396	0.0000
075	0.610810	0.610810	2689741.307033	0.0000
076	0.616339	0.616339	2287185.043009	0.0000
077	0.617632	0.617632	1845267.444043	0.0000
078	0.610188	0.610188	2691544.628711	0.0000
079	0.608225	0.608225	2544886.116574	0.0000
080	140.340107	0.843479	139496.628490	0.0010
081	0.757971	0.747453	10.517764	0.0010
082	0.723714	0.714243	9.471382	0.0010
083	0.719106	0.709242	9.864046	0.0010
084	0.713138	0.703287	9.850690	0.0010
085	0.703114	0.694575	8.539366	0.0010
086	0.695620	0.687405	8.214743	0.0010
087	0.691293	0.683181	8.112602	0.0010
088	0.687758	0.679686	8.071739	0.0010
089	0.682819	0.675092	7.726545	0.0010
090	0.681269	0.673407	7.862520	0.0010
091	0.680775	0.673686	7.088082	0.0010
092	0.673176	0.665991	7.184784	0.0010
093	0.669689	0.662495	7.194398	0.0010
094	0.666359	0.659326	7.033153	0.0010
095	0.664108	0.656443	7.665870	0.0010
096	0.664713	0.657247	7.466051	0.0010
097	0.658546	0.651790	6.755515	0.0010
098	0.656879	0.649716	7.162658	0.0010
099	0.687481	0.653649	33.832073	0.0010
100	0.800348	0.663955	136.392674	0.0010
101	0.655758	0.648751	7.007077	0.0010
102	0.649146	0.641961	7.184854	0.0010
103	0.649039	0.641584	7.454808	0.0010
104	0.652593	0.645374	7.219041	0.0010
105	0.645862	0.638476	7.385495	0.0010
106	0.660784	0.652949	7.835015	0.0010
107	0.656462	0.648854	7.607981	0.0010
108	0.649373	0.642185	7.187839	0.0010
109	0.640452	0.633115	7.336690	0.0010
110	2.260637	0.660135	1600.502164	0.0010
111	0.697118	0.689093	8.024625	0.0010
112	0.673917	0.665763	8.154560	0.0010
113	0.670811	0.663525	7.286422	0.0010
114	0.662981	0.655468	7.512704	0.0010
115	0.655405	0.647697	7.708014	0.0010
116	0.650514	0.642678	7.836238	0.0010
117	0.646948	0.639276	7.671858	0.0010
118	0.647322	0.639421	7.900581	0.0010
119	0.650166	0.642384	7.782007	0.0010
120	0.644170	0.636373	7.797398	0.0010
121	0.643159	0.635548	7.610078	0.0010
122	0.639504	0.631710	7.793502	0.0010
123	0.645911	0.638057	7.853306	0.0010
124	0.641543	0.633906	7.636827	0.0010
125	0.641107	0.633554	7.553562	0.0010
126	0.637978	0.630149	7.829134	0.0010
127	0.634252	0.626545	7.707659	0.0010
128	0.639961	0.632191	7.770153	0.0010
