Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
082	0.837302	0.781684	0.179625	0.3096
083	0.837173	0.784165	0.169142	0.3134
084	0.837481	0.785503	0.163886	0.3172
085	0.838660	0.782920	0.173683	0.3209
086	0.838730	0.784543	0.166888	0.3247
087	0.837515	0.786569	0.155109	0.3285
088	0.837312	0.784601	0.158664	0.3322
089	0.838811	0.785349	0.159121	0.3360
090	0.839935	0.785573	0.160008	0.3397
091	0.841646	0.788363	0.155116	0.3435
092	0.842523	0.786387	0.161647	0.3473
093	0.841822	0.788582	0.151667	0.3510
094	0.842708	0.787911	0.154446	0.3548
095	0.844270	0.789387	0.153064	0.3586
096	0.845739	0.790187	0.153321	0.3623
097	0.844154	0.789302	0.149833	0.3661
098	0.843376	0.789377	0.146000	0.3699
099	0.844086	0.788862	0.147808	0.3736
100	0.846907	0.791761	0.146126	0.3774
101	0.848965	0.791754	0.150104	0.3811
102	0.851143	0.793332	0.150196	0.3849
103	0.847765	0.792205	0.142947	0.3887
104	0.847366	0.792458	0.139916	0.3924
105	0.846572	0.791899	0.137991	0.3962
106	0.847572	0.792542	0.137588	0.4000
107	0.847622	0.793391	0.134324	0.4037
108	0.848107	0.793367	0.134334	0.4075
109	0.848652	0.794075	0.132708	0.4113
110	0.849690	0.793656	0.135016	0.4150
111	0.850414	0.794718	0.132996	0.4188
112	0.850983	0.795921	0.130310	0.4225
113	0.852035	0.796294	0.130752	0.4263
114	0.854496	0.798063	0.131218	0.4301
115	0.855425	0.796717	0.135322	0.4338
116	0.853750	0.798839	0.125482	0.4376
117	0.854674	0.796302	0.132253	0.4414
118	0.854503	0.798773	0.125199	0.4451
119	0.859334	0.800722	0.130569	0.4489
120	0.859621	0.800561	0.130473	0.4527
121	0.857113	0.799032	0.127252	0.4564
122	0.856157	0.801458	0.118862	0.4602
123	0.856861	0.799858	0.122865	0.4639
124	0.858374	0.801685	0.121205	0.4677
125	0.860859	0.802888	0.122957	0.4715
126	0.861196	0.803149	0.122142	0.4752
127	0.862381	0.804227	0.121406	0.4790
128	0.862108	0.804115	0.120125	0.4828
129	0.862640	0.803338	0.121886	0.4865
130	0.860173	0.804836	0.112866	0.4903
131	0.859539	0.803315	0.113800	0.4941
132	0.859271	0.803196	0.112640	0.4978
133	0.859699	0.804208	0.110630	0.5016
134	0.863768	0.805797	0.114713	0.5054
135	0.862536	0.804559	0.113877	0.5091
136	0.861381	0.805912	0.108152	0.5129
137	0.861150	0.804758	0.109149	0.5166
138	0.861838	0.805726	0.107823	0.5204
139	0.862221	0.806157	0.106957	0.5242
140	0.861915	0.806569	0.104835	0.5279
141	0.861437	0.806760	0.102834	0.5317
142	0.864853	0.808703	0.104862	0.5355
143	0.864347	0.807935	0.104617	0.5392
144	0.864676	0.807936	0.104496	0.5430
145	0.864343	0.808709	0.101755	0.5468
146	0.865344	0.808916	0.102500	0.5505
147	0.868358	0.807998	0.108898	0.5543
148	0.865903	0.808082	0.103613	0.5580
149	0.865613	0.808878	0.100988	0.5618
150	0.865254	0.807068	0.102879	0.5656
151	0.865125	0.808548	0.099373	0.5693
152	0.864689	0.808957	0.097248	0.5731
153	0.867534	0.808336	0.102620	0.5769
154	0.867426	0.808866	0.100857	0.5806
155	0.868601	0.810984	0.098594	0.5844
156	0.869428	0.809406	0.102052	0.5882
157	0.868262	0.808087	0.101661	0.5919
158	0.867591	0.809867	0.096904	0.5957
159	0.873180	0.809997	0.105402	0.5994
160	0.876435	0.813215	0.104805	0.6032
161	0.880304	0.815608	0.106587	0.6070
162	0.876316	0.808388	0.111223	0.6107
163	0.875121	0.812379	0.102102	0.6145
164	0.870981	0.813221	0.093421	0.6183
165	0.872619	0.811517	0.098231	0.6220
166	0.873670	0.811934	0.098653	0.6258
167	0.874964	0.813323	0.097913	0.6296
168	0.882018	0.817296	0.102193	0.6333
169	0.884920	0.818053	0.104957	0.6371
170	0.881843	0.814677	0.104809	0.6408
171	0.878214	0.812928	0.101280	0.6446
172	0.879304	0.816467	0.096914	0.6484
173	0.875336	0.813334	0.095074	0.6521
174	0.873757	0.814094	0.090963	0.6559
175	0.873477	0.813473	0.090961	0.6597
176	0.873849	0.814056	0.090127	0.6634
177	0.873762	0.816821	0.085345	0.6672
178	0.874180	0.815173	0.087945	0.6710
179	0.875071	0.814467	0.089820	0.6747
180	0.874340	0.815283	0.087043	0.6785
181	0.875628	0.815837	0.087637	0.6823
182	0.877552	0.815191	0.090903	0.6860
183	0.877770	0.815662	0.090040	0.6898
184	0.877036	0.815220	0.089131	0.6935
185	0.877168	0.816728	0.086676	0.6973
186	0.877609	0.816005	0.087871	0.7011
187	0.878824	0.815498	0.089844	0.7048
188	0.884452	0.818501	0.093073	0.7086
189	0.893645	0.820621	0.102510	0.7124
190	0.889882	0.819979	0.097612	0.7161
191	0.890367	0.821178	0.096110	0.7199
192	0.887309	0.818581	0.094974	0.7237
193	0.882855	0.818038	0.089105	0.7274
194	0.880177	0.818480	0.084381	0.7312
195	0.879960	0.819718	0.081967	0.7349
196	0.879521	0.818651	0.082401	0.7387
197	0.880493	0.816838	0.085735	0.7425
198	0.879659	0.818919	0.081395	0.7462
199	0.879516	0.818911	0.080806	0.7500
