Epoch	AvgLoss	AvgDataLoss	AvgPhysLoss	Weight
106	0.667924	0.660929	6.995224	0.0010
107	0.669828	0.662433	7.395212	0.0010
108	0.669266	0.663290	5.976236	0.0010
109	0.665985	0.658742	7.243349	0.0010
110	0.660777	0.653919	6.858527	0.0010
111	0.658426	0.651802	6.624085	0.0010
112	0.661339	0.653921	7.418747	0.0010
113	0.664594	0.657595	6.999361	0.0010
114	0.661941	0.655917	6.024162	0.0010
115	0.660580	0.653187	7.393158	0.0010
116	0.657940	0.650899	7.040898	0.0010
117	0.660110	0.653244	6.865993	0.0010
118	0.656565	0.650062	6.502671	0.0010
119	0.656583	0.649496	7.087171	0.0010
120	0.663773	0.657052	6.721023	0.0010
121	0.669015	0.661842	7.173723	0.0010
122	0.665890	0.658765	7.125812	0.0010
123	0.666935	0.659441	7.494356	0.0010
124	0.663261	0.654882	8.378465	0.0010
125	0.658085	0.651206	6.878880	0.0010
126	0.652109	0.646138	5.970773	0.0010
127	0.651055	0.643859	7.196184	0.0010
128	0.658942	0.652511	6.430274	0.0010
129	0.664182	0.656964	7.218560	0.0010
130	0.661555	0.654350	7.205048	0.0010
131	0.660594	0.653931	6.662383	0.0010
132	0.654034	0.647993	6.040737	0.0010
133	0.650673	0.643659	7.014083	0.0010
134	0.651113	0.643692	7.420217	0.0010
135	0.649214	0.642425	6.788674	0.0010
136	0.644827	0.638120	6.706713	0.0010
137	0.643548	0.636553	6.994596	0.0010
138	0.649088	0.642671	6.416494	0.0010
139	0.648978	0.641781	7.197046	0.0010
140	0.647197	0.640401	6.795759	0.0010
141	0.658357	0.651111	7.246971	0.0010
142	0.653194	0.646279	6.914555	0.0010
143	0.654123	0.647110	7.012831	0.0010
144	0.652375	0.645924	6.450936	0.0010
145	0.655416	0.648309	7.107391	0.0010
146	0.649851	0.642673	7.178166	0.0010
147	0.650338	0.643677	6.660948	0.0010
148	0.649709	0.642762	6.947428	0.0010
149	0.648252	0.641511	6.741336	0.0010
150	0.642805	0.635859	6.945414	0.0010
151	0.641236	0.634199	7.036965	0.0010
152	0.649838	0.642739	7.098601	0.0010
153	0.646962	0.640625	6.337593	0.0010
154	0.644385	0.637546	6.839166	0.0010
155	0.643438	0.636173	7.264734	0.0010
156	0.641341	0.634498	6.842797	0.0010
157	0.639358	0.632724	6.634004	0.0010
158	0.643663	0.636509	7.154484	0.0010
159	0.645935	0.638860	7.075044	0.0010
160	0.653752	0.646265	7.486404	0.0010
161	0.641520	0.635087	6.432651	0.0010
162	0.641839	0.634086	7.753202	0.0010
163	0.636547	0.629818	6.728697	0.0010
164	0.640752	0.633882	6.869263	0.0010
165	0.640441	0.633557	6.884087	0.0010
166	0.637916	0.630866	7.049463	0.0010
167	0.639604	0.632168	7.435999	0.0010
168	0.638008	0.631088	6.919362	0.0010
169	0.638625	0.631289	7.335950	0.0010
170	0.635244	0.628419	6.824285	0.0010
171	0.636879	0.629931	6.947974	0.0010
172	0.636795	0.629693	7.102747	0.0010
173	0.637417	0.630145	7.272705	0.0010
174	0.639659	0.632563	7.096049	0.0010
175	0.635246	0.628476	6.769559	0.0010
176	0.636607	0.629601	7.005581	0.0010
177	0.635953	0.628349	7.603855	0.0010
178	0.635770	0.629159	6.610914	0.0010
179	0.633998	0.626761	7.236932	0.0010
180	0.634010	0.626881	7.128781	0.0010
181	0.632465	0.625554	6.910943	0.0010
182	0.633121	0.625936	7.184988	0.0010
183	0.632203	0.624998	7.205003	0.0010
184	0.632802	0.625585	7.216764	0.0010
185	0.631488	0.624443	7.044603	0.0010
186	0.630965	0.623729	7.235858	0.0010
187	0.630654	0.623599	7.055286	0.0010
188	0.630937	0.623754	7.182533	0.0010
189	0.631255	0.624160	7.094641	0.0010
190	0.630036	0.622940	7.096438	0.0010
191	0.630087	0.622937	7.150595	0.0010
192	0.630250	0.623070	7.180611	0.0010
193	0.629724	0.622602	7.122039	0.0010
194	0.629903	0.622835	7.068670	0.0010
195	0.629743	0.622476	7.266677	0.0010
196	0.629099	0.621931	7.168736	0.0010
197	0.629025	0.621840	7.185121	0.0010
198	0.629862	0.622731	7.131009	0.0010
199	0.628916	0.621780	7.135225	0.0010
